22.770508 -3.000000 -33.000000 312 315 -7.500000 -26.206348 0.000000 162.000000
22.870605 -3.000000 -33.000000 312 315 -7.500000 -26.296436 0.000000 162.000000
22.971191 -3.000000 -33.000000 312 315 -7.500000 -26.386963 0.000000 162.000000
23.071777 -5.000000 -43.000000 310 315 -12.500000 -26.537842 -3.976699 152.000000
23.172363 -3.000000 -30.000000 312 315 -7.500000 -26.628369 3.976699 165.000000
23.272949 -3.000000 -34.000000 312 315 -7.500000 -26.718896 0.000000 161.000000
23.373047 -3.000000 -34.000000 312 315 -7.500000 -26.808984 0.000000 161.000000
23.473633 -3.000000 -34.000000 312 315 -7.500000 -26.899512 0.000000 161.000000
23.573730 -3.000000 -34.000000 312 315 -7.500000 -26.989600 0.000000 161.000000
23.673828 -3.000000 -34.000000 312 315 -7.500000 -27.079687 0.000000 161.000000
23.773926 -3.000000 -34.000000 312 315 -7.500000 -27.169775 0.000000 161.000000
23.874023 -4.000000 -39.000000 311 315 -10.000000 -27.289893 -1.998049 156.000000
23.974121 -3.000000 -32.000000 312 315 -7.500000 -27.379980 1.998049 163.000000
24.074219 -3.000000 -34.000000 312 315 -7.500000 -27.470068 0.000000 161.000000
24.174316 -3.000000 -35.000000 312 315 -7.500000 -27.560156 0.000000 160.000000
24.274414 -2.000000 -30.000000 313 315 -5.000000 -27.620215 1.998049 165.000000
24.374512 -3.000000 -37.000000 312 315 -7.500000 -27.710303 -1.998049 158.000000
24.474609 -2.000000 -30.000000 313 315 -5.000000 -27.770361 1.998049 165.000000
24.574707 -3.000000 -37.000000 312 315 -7.500000 -27.860449 -1.998049 158.000000
24.674805 -3.000000 -35.000000 312 315 -7.500000 -27.950537 0.000000 160.000000
24.775391 -3.000000 -35.000000 312 315 -7.500000 -28.041064 0.000000 160.000000
24.875000 -3.000000 -35.000000 312 315 -7.500000 -28.130713 0.000000 160.000000
24.976074 -2.000000 -31.000000 313 315 -5.000000 -28.191357 1.978744 164.000000
25.076172 -2.000000 -33.000000 313 315 -5.000000 -28.251416 0.000000 162.000000
25.176270 -2.000000 -33.000000 313 315 -5.000000 -28.311475 0.000000 162.000000
25.276855 -2.000000 -33.000000 313 315 -5.000000 -28.371826 0.000000 162.000000
25.376953 -2.000000 -33.000000 313 315 -5.000000 -28.431885 0.000000 162.000000
25.479980 -2.000000 -33.000000 313 315 -5.000000 -28.493701 0.000000 162.000000
25.580078 -1.000000 -29.000000 314 315 -2.500000 -28.523730 1.998049 166.000000
25.681152 -3.000000 -40.000000 312 315 -7.500000 -28.614697 -3.957488 155.000000
25.781250 -2.000000 -31.000000 313 315 -5.000000 -28.674756 1.998049 164.000000
25.881348 -2.000000 -33.000000 313 315 -5.000000 -28.734814 0.000000 162.000000
25.981934 -2.000000 -33.000000 313 315 -5.000000 -28.795166 0.000000 162.000000
26.082031 -2.000000 -33.000000 313 315 -5.000000 -28.855225 0.000000 162.000000
26.182129 -2.000000 -33.000000 313 315 -5.000000 -28.915283 0.000000 162.000000
26.282227 -2.000000 -33.000000 313 315 -5.000000 -28.975342 0.000000 162.000000
26.382324 -2.000000 -34.000000 313 315 -5.000000 -29.035400 0.000000 161.000000
26.482422 -2.000000 -34.000000 313 315 -5.000000 -29.095459 0.000000 161.000000
26.582520 -2.000000 -34.000000 313 315 -5.000000 -29.155518 0.000000 161.000000
26.683105 -2.000000 -34.000000 313 315 -5.000000 -29.215869 0.000000 161.000000
26.783203 -2.000000 -34.000000 313 315 -5.000000 -29.275928 0.000000 161.000000
26.883301 -2.000000 -34.000000 313 315 -5.000000 -29.335986 0.000000 161.000000
26.983398 -2.000000 -34.000000 313 315 -5.000000 -29.396045 0.000000 161.000000
27.083496 -2.000000 -34.000000 313 315 -5.000000 -29.456104 0.000000 161.000000
27.184082 -3.000000 -39.000000 312 315 -7.500000 -29.546631 -1.988350 156.000000
27.284180 -1.000000 -28.000000 314 315 -2.500000 -29.576660 3.996098 167.000000
27.384277 -2.000000 -36.000000 313 315 -5.000000 -29.636719 -1.998049 159.000000
27.484863 -3.000000 -39.000000 312 315 -7.500000 -29.727246 -1.988350 156.000000
27.585449 -2.000000 -32.000000 313 315 -5.000000 -29.787598 1.988350 163.000000
27.686035 -2.000000 -34.000000 313 315 -5.000000 -29.847949 0.000000 161.000000
27.786133 -2.000000 -34.000000 313 315 -5.000000 -29.908008 0.000000 161.000000
27.886230 -1.000000 -30.000000 314 315 -2.500000 -29.938037 1.998049 165.000000
27.986328 -3.000000 -41.000000 312 315 -7.500000 -30.028125 -3.996098 154.000000
28.086914 -2.000000 -33.000000 313 315 -5.000000 -30.088477 1.988350 162.000000
28.187012 -3.000000 -39.000000 312 315 -7.500000 -30.178564 -1.998049 156.000000
